id,roll_num,date_str,title,manuscripts,pdf_source,pdf_pages,is_verified,num_stops,year
5739,67,S.d.,"[1009] ("" , Dom Roque de Olzinelles, dernier moine 89 1820 archiviste de Vers 'mortuaire de Seniofredus, ainsi que dautres , Ripoll,  rouleau documents transcrivit ment _ Je En 1835, le trésor et en particulier la similaires ' Ripoll. 'consepartidlls archives de majeure partie des . dans Jes par le feu. Les papiers dOlzinelles;_sauvés par archives détruits hasard, furent et des furent msg  de Vic et épargnés par les flammes, lors de Tincendie de ce 'dépôt € déposés en 1 episcopal . 1936. 'Arxiu rouleau mortuaire de Seniofredus () , abbé de Ripoll dont Le on ignore tout, Vexception  5 son décès (le 4 juillet 1008), est le premier document très dc long ' de ce de la date type, dont , on garde la trace. Lencyclique, basée sur bon nombre de citations scripturaires (Ps, Rom , XII, 15 ;I XXXVIII, 5 ; Eccle-, IX; 1 ; Luc, XVI, 22 Cor:, 6, LYIIL, II, 2et 9), 21 et CXIX, expédiée à loccasion de la mort de Bernat ` s'apparente _ b,à celle Tallaferro (ed. infra, par son style,   10 selon très probablement à Oliba. Elle ne contient p elle 104, n"" 69) et est due comme rien de précis sur Tabbé  de la mort de ce dernier; elle annonce les décès de Seniofredus En plus Segarius (t 31 (t 29 décembre), Salomon; également monachus ex laico mai) , Riculfus; ex laico monachus après une (t 30 décembre) , Ennego (t Il août) ; phrase de recommandation en Willadus ( avril), faveur (t6 premier temps, devait terminer cette encyclique; a été ajouté , du porte-rouleau, qui,  15 dans un un paragraphe, mentionnant la mort dAuto (t 8 août) et surtout de Servus Dei, ermite (t 29 juillet) , dont_ fuyant la Galice païenne Cx on & cru bon de retracer histoire Gallecie partibus paganorum evadere _ où, attiré par les lettres, il continua à s'instruire cupiens ', il arriva à Ripoll puis; il se retira durant trois ans dans les Pyrénées pour y mener une vie d'anachorète au bout de ce lops  de temps Tabbé Seniofredus alla le 20 chercher et le ramena à Ripoll, où il vécut retiré jusqu'4 80 mort ( La mention du décès dAtto et d'Ennego indique que ce rouleau funéraire ne fut pas mis en cireulation avant la mi-août 1008, Suivent quarante-trois titres, dont quatre ne peuvent pas être identifiés; en raison des renscigne: ments insuffisants fournis par B. La plupart des établissements religieux visités sont des  bénédictines 0nI relève seulement une cathédrale ex deuxecolleginletigicueunicitablisont &os tbmhinin feminin 25 n'apposa de titre. Litinéraire pent être divisé en deux parties inégales, tout d'abord un parcours transpyrénéen, ensuite un parcours catalan, Après avoir quitte Ripoll, lo rotulifer franchit Ies Pyrénecs au col d'Ares, pour atteindre Arles-sur-'Tech et Unc première fois $S, André de Sorède. Son voyage va s'effectuer dans les comtés de Toulouse et de Rouergue; ainsi que dans le duché dAquitaine. Ie % point le plus septentrional de ce périple est Tabboyc de Charroux. Deuxième partic du voyagc = Ic porte-roulcau passe unc seconde fois à S, André dc Sorède (5 avril), franchit les Fyténecs au col dc Banyuls, recueille quelques tituli detablisscments rclígicux prochcs du Iittoral catalan; passc Banyoles (8 avril) et Besalú ( avril) et atteint Ripoll vers la miavril 1609,Son voyage # done duré environ huit mois. B n'a pas cru bon, le plus souvent, de transcrire Ie contenu des titfcs ct &cet frequemment donSeRté de donner le nom de Vétablissement religieux visite_ Il reproduit les hexamctres dactyhiques deS. Benoît de Casr",,Dufour T1 (1),"47,48,49,50,51,52,53,54",0,13,
5740,68,S.d.,101,,Dufour T1 (1),"53,54",0,0,
5741,69,S.d.,"69 décembre - 1021, début. 1020, fin comte de Besalú (t 26 septem- Bernat Tallaferro; 'sollicitant de 'prier pour Encyclique - bre 1020). 4 Orginal _ [perdu. B Æ E,lat. 2858, fol: 66r { (XI = B.Paris; Duchesne; vol.56, fol: 414 (XVII &), japrès B. C Paris B NE, Coll partielle)  6. ÉBaluze; 1688, app CLXXXVII; col; 1024 (éd. PdeMarca Marca hispanica, éd. (éd. particlle) ~ c. L. Delisle, Rouleaux des 0 Viage  literario; L XV; p. 67, daprès a 1 Villanueva, c. F. Monsalvatje y Fossas; Besalú, Su 44, n' XVII, daprès B. J0 morts du IX' au XV s P Noticias historicas; t. I, 1889, p. 248, app historia, Sus condes; su obispado Y ius monunentos Arodicide Fleorycavie de Gauzlin, abbé de YII (éd. partielle) . e. R-H. Bautier et G. Labory; ~fE Junyent, Diplomatari i escrits literaris Fleury, Paris 1969p 172, app IIL nP 1; daprès B.,- 318-320, n? 9, daprès BC. delabat ibisbe Oliba a cura d Anscari M. Mundo; Barcelona; 1992, P catalan Llorenç Riber; Els sants de Catalunya; L IV, 1921, P. 41 (fragment) 15 TRADucTioxs en del monasterio de Ripoll, P. 95 (fragment) F: Monsalvatje y eD (castillan Pellicer; Santa Maria R-H Bautier et G. Labory; André de Fleury: Vie de Fossas  op. cit,, P 107 en français Gauzlin, abbé de Fleury, loc. cit. J-CL Kahn, Moines messagers, p. 27-30. G. R Beer;, Die Handschriften des [xDIquÉ Zappert; Verbruderungensbücher II, P 26, n. 106. 20 Klosters Santa Maria de Ripoll, Wien; L.1,1896,p. 72.-L. Delisle; Vital de Savigny; P 1l,n.2 5.-L. Nicolau d'Olwer; Lescola poetica de Ripoll en els segles X-XIII % dans Anuari destudis calalans; t. VI, 1923, P. 30,n% 3.- J Dufour; Catalogne; P. 30, n' IL. = J. Dufour; Abbon, P. 28.",,Dufour T1 (1),"55,56,57",0,0,
5742,70,S.d.,,,Dufour T1 (1),"56,57,58",0,0,
5743,71,S.d.,"[1047] 109 De antiquis monachorum ritibus; P 847. 6. Ed. Martène, Martène, Ed. col. '794, daprès a.c. Br Albers, Consuetudines monnstcaDe antiquis Ecclesiae 0. ritibus; tIV, L 1, Stuttgart ) Wien, 1900, P 206. L. Delisle, Vital de Savigny, p. 9 TRADUCTION formules de brevia se trouvent à la fin des Consuetudines Farfenses (correspondant < Ces des coutumes de Cluny), établies "" par le moine Jean; en Iréalité 5 troisième rédaction disciple de s Romuald, àla rendu à Cluny; afin den transcrire les statuts pour son monastère de $. Salvatore , s'était Cluny  (situé qui _ Puglie) . Le travail qu'il rapporta de fut adapté par Farfa les Pour G. de Valous (2), dans ces datent de 1042-1043. coutumes Pro defunctis fratribus breve 10 Obiit ille nostre congregationis monachus. Et in ultimo scribat pronomen et unde ortus fuit ad agnoscendum eum. provinciam De pueris taliter Obiit A., puer nostre congregationis monachus. Item alium cum supplicatione pro monachis 15 Obiit A., cantor nostre congregationis monachus; pro quo cuncti fideles; sub professione viventes; humiliter petimus apud Deum intervenite. sancta 72 1016, novembre 1047, juin Rouleau d'Oliba; abbé de Ripoll et de $ Michel de Cuvà, % morluaire ( fragmentaire) évêque de Vic (t 30 octobre 1046) . A. arm. ], cal 2 détruit dans Vincendie de Original; autrefois conservé à Rípoll; avec la cotc 'opisthographes / Longueue Ripoll en 1835 . Parchemin. Scize fcuilles totalement ou particllement  probable, environ 880 cm (E 'après B B. Vic, incompletc vers 1820) Arxiu episcopal, Olúinclles 206L-IV, P.21-40, daprès / (eopic @.H. Florez, 479-4402}, daprès A.-h ] Villamenoc Vas España sacrada, L.XLIII, Madrid, 1819,P varios docunens literario; purticlle)  6 Exuøcto dex L. VI, p.302306,app XXIX, daprès 4 (ed. ! demostrar % anirichad tos que publica D. J R.V [Dom Jaimc   Rípoll  Vilamajor] pur 1Lp 2 1 ( Y Monachtsme eluniirn; | Mortet 1?* Rss %",,Dufour T1 (1),"57,58",0,0,
5744,72,S.d.,"[1047] 109 De antiquis monachorum ritibus; P 847. 6. Ed. Martène, Martène, Ed. col. '794, daprès a.c. Br Albers, Consuetudines monnstcaDe antiquis Ecclesiae 0. ritibus; tIV, L 1, Stuttgart ) Wien, 1900, P 206. L. Delisle, Vital de Savigny, p. 9 TRADUCTION formules de brevia se trouvent à la fin des Consuetudines Farfenses (correspondant < Ces des coutumes de Cluny), établies "" par le moine Jean; en Iréalité 5 troisième rédaction disciple de s Romuald, àla rendu à Cluny; afin den transcrire les statuts pour son monastère de $. Salvatore , s'était Cluny  (situé qui _ Puglie) . Le travail qu'il rapporta de fut adapté par Farfa les Pour G. de Valous (2), dans ces datent de 1042-1043. coutumes Pro defunctis fratribus breve 10 Obiit ille nostre congregationis monachus. Et in ultimo scribat pronomen et unde ortus fuit ad agnoscendum eum. provinciam De pueris taliter Obiit A., puer nostre congregationis monachus. Item alium cum supplicatione pro monachis 15 Obiit A., cantor nostre congregationis monachus; pro quo cuncti fideles; sub professione viventes; humiliter petimus apud Deum intervenite. sancta 72 1016, novembre 1047, juin Rouleau d'Oliba; abbé de Ripoll et de $ Michel de Cuvà, % morluaire ( fragmentaire) évêque de Vic (t 30 octobre 1046) . A. arm. ], cal 2 détruit dans Vincendie de Original; autrefois conservé à Rípoll; avec la cotc 'opisthographes / Longueue Ripoll en 1835 . Parchemin. Scize fcuilles totalement ou particllement  probable, environ 880 cm (E 'après B B. Vic, incompletc vers 1820) Arxiu episcopal, Olúinclles 206L-IV, P.21-40, daprès / (eopic @.H. Florez, 479-4402}, daprès A.-h ] Villamenoc Vas España sacrada, L.XLIII, Madrid, 1819,P varios docunens literario; purticlle)  6 Exuøcto dex L. VI, p.302306,app XXIX, daprès 4 (ed. ! demostrar % anirichad tos que publica D. J R.V [Dom Jaimc   Rípoll  Vilamajor] pur 1Lp 2 1 ( Y Monachtsme eluniirn; | Mortet 1?* Rss %",,Dufour T1 (1),"57,58,59,60,61,62,63,64,65",0,37,
5745,73,S.d.,73 [84] Sd-S. Llorenç del Munt. 72.S Lorenzo supra castro Bevite,,Dufour T1 (1),66,0,0,
5746,74,S.d.,"74 [93] Sd - [Tavèrnoles,] S. Sadurni. 73.$"" Saturnino.",,Dufour T1 (1),"66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27",0,70,
5747,75,S.d.,"205 75 S.d. [vers 1055] Rouleau mortuaire ( fragmentaire ) dHugues, moine de Corbie. A. Original perdu. 0 , Du Cange, Glossarium, L. V; p. 810 (éd. partielle titre de $. Maur-des-Fossés) . 6. J. Bouillart, 5 Paris, S. Germain-des-Prés, P.31,n. (éd. partielle titres dune église indéterminée de Paris et de S. Germain-des-Prés) . c.L Delisle, Rouleaux des morts du IX' au XVE 5 , P. 134, n? XXII, daprès a etb IvDIQuÉ A. Molinier; Sources, t. IL, p. 43, n 1136. On ne sait rien de Hugues, moine de Corbie; pour lequel ce rouleau circula. 10 Les trois titres actuellement conservés ont été sans doute trouvés dans les gardes dun ms. de 5. Germain-des-Prés Le titre de $ Maur-des-Fossés mentionne le nom de plusieurs abbés défunts le dernier dentre eux, Cunterius, était à la tête de cette abbaye en 1043 Pour L. Delisle (loc. cit.), il faudrait donc placer le rouleau de ce moine de Corbie vers 1070. En fait, je crois que /on peut le situer plus précisément vers 1055, sous [abbatiat de Robert successeur de Cunterius. 15",,Dufour T1 (2),"26,27,28",0,0,
5748,76,S.d.,"207 INDıQuÉ A. Dupré, Orléanais, P. 140. Obituaires de la province de Sens, t. III, P. 147.- A. Vidier; Lhistoriographie à Saint-Benoît-sur-Loire et les miracles de saint Benoît, Paris; 1965, P. 52, n. 163 P. 121. Les termes employés par le rédacteur de cette encyclique pour vanter les qualités d André, prieur de Fleury in cunctis sanctae religionis institutionibus liberalibusque ferme nostris temporibus 5 adprimac eruditissimum artibus permettent, comme lont déjà noté L. Delisle (loc. cit:), puis R-H. Bautier et G. Labory (loc. cit.), didentifier sans doute ce personnage avec lauteur de la Vie de Gauzlin et des livres IV-VII des Miracles de s Benoît ( _ Sur la personne dAndré, nous sommes très mal renseignés. De famille seigneuriale; André, originaire de ]Orléanais; reçut son éducation religieuse tout dabord dans la maison de son père; puis 10 vint à Fleury; pour y faire profession sous Tabbé Gauzlin (1004-1030), et y fut moine sous labbé Hugues (1036 après 1043), lequel avait été son condisciple Il termina sa carrière comme prieur ou doyen de Fleury (2) daprès la présente encyclique. Il mourut un 31 mars, probablement avant 1056, date à laquelle * on ajouta à sa propre rédaction des miraclcs quclques chapitres complémentaires 15 Cette encyclique recommande également aux prières des clercs visités deux autres moines de Fleury; Étienne (mort le 9 mars) et Eudes (décédé le 29 mars) elle annonce en outre une liste dautres défunts qui n'a pas été reproduite par B. Cunctis per quadrifidi orbis climata passim diffusis fidelibus, quos purior unda sacri babtismatis sub christianae religionis titulo univit Domino Jhesu Christo 20 consotia spe ac fide; humilis cohors sanctissimi monachorum legislatoris Benedicti; commoda presentis vitae cumque bonarum perfectione virtutum aeter- norum gaudia premiorum. Postquam a paradisi felicitate illud supernae divinitatis plasma   nobilissimum, quod sibi condiderat Deus mente simillimum; error abduxit devius; succubuit terrenae maledictionis notamini, sicut delinquens proti- 25 nus audivit Terra es et in terram reverteris > (4) _ Hinc igitur humanitatis sump- sit aerumpnosus defectus exordium, dum priscae maledictionis tenor; velut quod- dam hereditarium, adeo convaluit diductus in posteritatem hominum, ut mors suprema, auferendo universos; aevum hactenus indiscretum et indiscretam ictu eodem percellat conditionem. Porro singulare illud humanatum verbum; quod ad Pon Ion o ean Cuifré (1050-1 Suoga",,Dufour T1 (2),"27,28,29",0,0,
5749,77,S.d.,209,,Dufour T1 (2),"28,29,30,31,32",0,6,
5750,78,S.d.,"215 tout dabord, la mention suivante à la fin du titre de Cormery Domno Rotberto abbati, Sicbaudo monacho; cujus obitus fuit XV kalendas octobris [17 septembre], Rotberto monacho, Didoni monacho, Durando monacho, Ulgerio monacho qui omnes obierunt hoc anno "" ; or Robert II, abbé de Cormery ( , dirigeait encore cette abbaye en 1060 lui ont succédé les abbés Bernard, dont on ne cait rien, et Gui II que lon connaît à partir de 1070 (2) 5 de plus, le titre de S. Thibéry sollicite des prières notamment pour Deodatus, élu abbé en 1065 enfin, le titre de S. Michel de Cuxà est intitulé au nom de Catfredus, abbé de cet établissement de 1047 à 1072 environ Le rouleau mortuaire de Girard ne put donc circuler qu'entre 1065 et 1072, probablement vers 10 1070. Unc brève encyclique versifiée (ce qui est rare) annonce le décès de Girard ; elle est basée sur [ Cor , XII, 26 si quid patitur unum membrum; compatiuntur omnia membra "" Le porte-rouleau visita successivement trente églises. Il remonta tout dabord les vallées de la Loire et de la Vienne, en s'arrêtant à S. Maur[-sur-Loire], Cunault, S. Florent-lès-Saumur; Bourgueil,   15 S. Julien de Tours, Beaumont-lès-Tours, Cormery, Beaulieu-lès-Loches, S. Genou, Déols et S. Gildas de Châteauroux. Puis il se dirigea vers le Sud-Ouest (en évitant ainsi les principales difficultés du Massif   Central) par Menat; Mozac, Clermont, Brioude; Le Puy- Il atteignit le Rhône à Arles, puis remonta quelque peu vers le Nord jusquà Villeneuve-lès-Avignon, après , avoir reçu les promesses de prières de Montmajour () . Son voyage se termina par divers établissements de Narbonnaise; Mague-  20 lone, S. Thibéry; Béziers, Lagrasse; S. Polycarpe (visité un vendredi saint; advesperascente jam ea feria qua Christus in cruce pro mundi delicta occubuit %; Alet, S, Paul-de-Fenouillet; S. Michel de Cuxà, dernier titre apposé sur le rouleau; et peut-être S. Martin-du-Canigou. Une raison inconnue (maladie, mort) lempêcha de continuer: des établissements visités sont des abbayes bénédictines seule celle de S. Julien de 2 ToLasrajørikiéde Clabljssmeouveisitéonsons ~ cinq ` titres de chapitres cathédraux (Clermont, Le Puy Arles, Maguelone, Béziers) et deux de chanoines (Brioude, S. Agrève du Puy) Le titre de Beaumont- lès-Tours est le seul dû à des moniales (6) suivi par le   porte-rouleau, du sud vers le Deux abbés dénommés Robert se succé- dèrent à la tête de Cormery au XI s Robert Ier nord. 1040-1060 (6) La liste des églises associées à $. Aubin (vers 1026-1040) et Robert II (vers JJ dAngers (copiée dans le ms. Paris; B. N. F., lat. cf. Gallia christiana, t. XIV; col. 260 précédé de 12658, fol. 70) est datée par son éditeur; Ber- Bourassé , Cartulaire de Cormerys les trand de Broussillon (op. cit., t. II, P: 13-16), Chistoire de Vabbaye de Cormery daprès daprès 1082 en revanche; pour J-M. Bienvenu chartes; Tours-Paris; 1861, P. CXII) ilne peut (S. Aubin d Angers) , elle est seulement denvi- s'agir évidemment ici que du second. loc. cit. ron 1140, car Tabbaye cistercienne de Pontron| Cf. Gallia christiana, (Maine-et-Loire; arr: Angers, con el Cn Le Cf. Gallia christiana; t. VI, col. 708. VI, col. 1099. Louroux-Béconnais) , fondée en 1134, y figure s Cf. Gallia christiana, t. Cette liste, bien plus récente que le roulcavs succession logique de trois des La mortuaire de Girard, ne peut donc pas àtre uli- quatre titres (Arles, Montmajour; S. Romain, profit pour déterminer quelles , éelisca montre que Tordre lisée avec Villeneuve-lès-Avignon) Vitinéraire associées furent ou non visitées par le rotulifer | donné   par B correspond   bien à",,Dufour T1 (2),"31,32,33,34,35,36,37,38",0,17,
5751,81,S.d.,229,,Dufour T1 (2),"38,39",0,0,
5752,82,S.d.,229,,Dufour T1 (2),"38,39,40,41",0,0,
5753,83,S.d.,"231 Intenti precibus, breviter loca subtitulate, Ne calamus vehemens pariat dispendia carte, Hic fuit aecclesie; dum vixit, firma columna Ergo Jerusalem vivat mens ejus (e) alumna . 83 5 S.d. [1096, après le 29 juillet] Titre composé par Baudri de Bourgueil pour le rouleau mortuaire de Joël [d Antins] , abbé de la Couture du Mans, et de Hoël, évêque du Mans (t 29 juillet 1096) A. Original perdu. B. Vaticano; Reg lat. 1351, fol. 27 (XIIS s.) . 10 a. A. Duchesne, Historiae Francorum scriptores; Paris; t. IV, 1641, P. 252, * ex veteri codice ms. Alexandri Petavii 0 6. Annales ordinis sancti Benedicti, L. V, p.377 (éd. partielle) . c.PL.,t. CLXVI, col. 1183. d. P. Abrahams, Les œuvres poétiques de Baudri de Bourgueil 1046-1130) _ Édition critique publiée daprès le ms. du Vatican  , Paris, 1926, p. 60,n LIII, daprès B.-eK. Hilbert, Baldricus Burgulianus.  Carmina, Heidelberg, 1979, p. 47, n 18, daprès B. - f J-Y 15 Tilliette, Baudri de Bourgueil. Poèmes, Paris, t. I, 1998, p. 41, n' 18. TRADUCTION J-Y. Tilliette, loc. cit. INDIQUÉ J Raine, William Ebchester and John Burnby P. VIL. ~L. Delisle, Rouleaux des morts du IX au XV* s, P. 144, n"" XXVI L. Delisle; Notes   sur les poésies de Baudri, abbé de Bourgueil %, dans Romania, t. 1, 1872, p. 31,n? LIIL. ~J-H. Foulon, La réforme de VÉglise dans   20 la France de Vouest, t. I, p. 239. Joël d'Antins, abbé de la Couture, dédia ses Miracula s. Nicolai à Hoël, évêque du Mans ; il serait mort le 2juin 1096 (1)- pauper clericus; sed nobilis et bene morigeratus dabord doyen Hoël (2) , dorigine bretonne; 1001 /1009 maic nar euite dePonnosition du comte &Aniou, 25",,Dufour T1 (2),"39,40,41",0,0,
5754,85,S.d.,235,,Dufour T1 (2),"41,42",0,0,
5755,86,S.d.,235,,Dufour T1 (2),"41,42",0,0,
5756,87,S.d.,235,,Dufour T1 (2),"41,42,43",0,0,
5757,88,S.d.,"237 connus (1) ou inconnus par aillcurs et notamment à celui dc Géraud, abbé de Montierneuf (3) décédé le 17 janvier 1097 (n. st.). Dans les vingt derniers vers; Baudri de Bourgueil s' adresse directement au porte-rouleau qu'il supplie de venir moins souvent. Baudri de Bourgueil composa en outre plusieurs épitaphes pour Audebert 5 Texte établi & après B",,Dufour T1 (2),"42,43,44,45",0,0,
5758,89,S.d.,"239 J van Moolenbrock, Vital de Savigny , P. 331, n. 58. JH. Foulon; La réforme de VÉglise dans la France de Fouest, t.I, P. 239, n. 141. Bernard de S. Venant abbé de Marmoutier à partir de 1084, voulut donner sa démission dès les premiers temps de son élection, car; selon lui, elle pouvait être entachée dirrégularité ; il fallut toute Tinsistance dUrbain II pour le faire revenir sur sa décision par une bulle du 16 avril 1090 (2) , le 5 papc ratifia lélection et ordonna aux moines dobéir à leur abbé. Quatre faits importants marquèrent Tahbatiat de Bernard la visite de Philippe IF"" en 1092, ccllc dUrbain II en 1096 la réforme de S. Magloire de Paris, puis de Faremoutiers, que le roi confia à Bernard par des actes respectivement du 14 février 1094 (3) et de 109O/début IlOO (_ Grand voyageur;  Bernard prit aussi une part importanle à la vie religieuse de la province de Tours et des provinces avoisinantes; comme en 10 témoigne entre autres une lettre dYves de Chartres; datable de 1091 (5). Il mourut le 7 avril 1100. De ce rouleau  mortuaire, seule subsiste Pencyclique basée sur deux citations  scripturaires ([ Cor, XII, 26 et Jac., V, 16), elle ne donne aucun renseignement sur Bernard, exception faite de la date exacte de sa mort. L. Delisle (6) déjà noté lexhortation des moines de Marmoutier aux établissements visités de ne point inscrire de puérilités sur le rouleau, mais dy indiquer simple- 15 ment les bonnes œuvres faites pour [âme du défunt %",,Dufour T1 (2),"43,44,45",0,0,
5759,92,S.d.,245,,Dufour T1 (2),"46,47,48",0,0,
5760,93,S.d.,245,,Dufour T1 (2),"46,47,48",0,0,
5761,95,S.d.,249 Grex pie cunctos Ordine mixto Implicat atrox Ista vorago.,,Dufour T1 (2),"48,49,50",0,0,
5762,96,S.d.,251,,Dufour T1 (2),"49,50,51",0,0,
5763,97,S.d.,"253 97 S.d. [fin XI &.-début XIIS &.] Rouleau mortuaire ( fragmentaire) anonyme. a.L. Delisle, Vital de Savigny, P. 26, n? 3, daprès (éd. partielle) . INDIQUÉ G. Nicolaj, Cultura e 'prassi di notai preirneriani, Milano; 1991, P. 104. Les divers titres furent apposés par des établissements religieux du Périgord (Tourtoirac; S. Front 10 de Périgueux), du Berry (S. Ursin de Bourges), dAnjou (Bourgueil), du Poitou (Charroux) et du Limousin (Lesterps) . Trois dentre eux font part du nom de leurs défunts Tourtoirac; de ses abbés Inguilinus, Causfredus et Stephanus Bourgueil, de labbé Raimundus (1060-1079) Charroux; de labbé Fulcradus (1077-1088) 15 Autant qu'on peut en juger daprès ce fragment; le présent rouleau mortuaire circula donc après 1088. Il n'est guère possible de déterminer son itinéraire.","A. Milano; Biblioteca Ambrosiana; C 51 sup. Sententiae diversorum Patrum de primatu Romanae Ecclesiae w, XI' &.), fol. II (relié haut en bas)  Parchemin (très épais ; c. c. [= verso] blanc ; c. P. 5 [= recto] jaune). Un fragment  opisthographe. Longueur; 22,5 cm largeur (rognée), 13 cm. Mauvais état de conservation",Dufour T1 (2),"50,51,52",0,1,
5764,98,S.d.,"255 98 S.d. [fin XI s.-début XIIS s.] Encyclique ( fragmentaire ) sollicitant de  prier pour un religieux de Déols. A. Paris; B. N. E., nouv. acq. lat. 1630 (anc. Libri 85), fol. 24 (1. Parchemin (épais C. €. el € P. jaunâtres) (2). Un fragment anopisthographe. Longueur; 21,5 cm ; largeur; 31 cm. 5 a.L. Delisle, B. N. Catalogue des mss. des fonds Libri et Barrois, Paris, 1888, P. 104, daprès A. Lencyclique, intitulée au nom de Yabbaye de Déols; fut mise en circulation pour annoncer la mort dun religieux récemment décédé. INEFFABILIS",,Dufour T1 (2),"51,52",0,0,
5765,99,S.d.,"255 98 S.d. [fin XI s.-début XIIS s.] Encyclique ( fragmentaire ) sollicitant de  prier pour un religieux de Déols. A. Paris; B. N. E., nouv. acq. lat. 1630 (anc. Libri 85), fol. 24 (1. Parchemin (épais C. €. el € P. jaunâtres) (2). Un fragment anopisthographe. Longueur; 21,5 cm ; largeur; 31 cm. 5 a.L. Delisle, B. N. Catalogue des mss. des fonds Libri et Barrois, Paris, 1888, P. 104, daprès A. Lencyclique, intitulée au nom de Yabbaye de Déols; fut mise en circulation pour annoncer la mort dun religieux récemment décédé. INEFFABILIS",,Dufour T1 (2),"51,52,53,54,55",0,5,
5766,101,S.d.,"263 102 S.d. [XI-XIIF &] Fragment minuscule de rouleau mortuaire. A. Paris, B. N: F., lat. 18520, foL: 1. Parchemin. Un fragment anopisthographe. Longueur; 23,5 cm ; 5 largeur (visible, le reste étant dans la reliure), 6 cm. Mauvais état de conservation Inventaire des manuscrits latins conservés à la B.N. sous les n 0S 8823-18613, Paris, 1871, INDIQUÉ P. 100. lat. 18520, datable du IX"" & , contient des œuvres de Smaragde, Priscien et Bède ; il porte Le ms. au fol. 2 [ancienne cote Notre-Dame 225 "" 10 >-nalia venit >-na Sancte >-ae lucion-< _ >-nus fratr-- piissimi d-< 15 >ramus denique >-nis quatinus subtractis >-orum nomina abbate 20 [dJecano 103 S.d. [début XII s.] relative à la mort jun certain Foulques, apposée sans doute sur un Pièce versifiée rouleau mortuaire par Un moine de Fécamp. 25 A. Original perdu. B. Paris, B. N. E, lat. 1928 fol. 172v (XIIS s) manuscripta, Rouen, 1877, P. 13, daprès B. 6. L. Delisle, a. L. Delisle; Bibliotheca Bigotiana Vital de Savigny, P. 29,n8 6, daprès B (éd. partielle)  de ce poème; s'adresse à une église dédiée à s Germain et qualifie Le moine de Fécamps auteur 30 Foulques, le défunt, de martyr. de Fécamp ; cf: L. Delisle, Cabinet des manuscrits, Paris, t. I, 1868, p. 322. Ce ms. provient",,Dufour T1 (2),"55,56",0,0,
5767,102,S.d.,"263 102 S.d. [XI-XIIF &] Fragment minuscule de rouleau mortuaire. A. Paris, B. N: F., lat. 18520, foL: 1. Parchemin. Un fragment anopisthographe. Longueur; 23,5 cm ; 5 largeur (visible, le reste étant dans la reliure), 6 cm. Mauvais état de conservation Inventaire des manuscrits latins conservés à la B.N. sous les n 0S 8823-18613, Paris, 1871, INDIQUÉ P. 100. lat. 18520, datable du IX"" & , contient des œuvres de Smaragde, Priscien et Bède ; il porte Le ms. au fol. 2 [ancienne cote Notre-Dame 225 "" 10 >-nalia venit >-na Sancte >-ae lucion-< _ >-nus fratr-- piissimi d-< 15 >ramus denique >-nis quatinus subtractis >-orum nomina abbate 20 [dJecano 103 S.d. [début XII s.] relative à la mort jun certain Foulques, apposée sans doute sur un Pièce versifiée rouleau mortuaire par Un moine de Fécamp. 25 A. Original perdu. B. Paris, B. N. E, lat. 1928 fol. 172v (XIIS s) manuscripta, Rouen, 1877, P. 13, daprès B. 6. L. Delisle, a. L. Delisle; Bibliotheca Bigotiana Vital de Savigny, P. 29,n8 6, daprès B (éd. partielle)  de ce poème; s'adresse à une église dédiée à s Germain et qualifie Le moine de Fécamps auteur 30 Foulques, le défunt, de martyr. de Fécamp ; cf: L. Delisle, Cabinet des manuscrits, Paris, t. I, 1868, p. 322. Ce ms. provient",,Dufour T1 (2),"55,56",0,0,
5768,103,S.d.,"263 102 S.d. [XI-XIIF &] Fragment minuscule de rouleau mortuaire. A. Paris, B. N: F., lat. 18520, foL: 1. Parchemin. Un fragment anopisthographe. Longueur; 23,5 cm ; 5 largeur (visible, le reste étant dans la reliure), 6 cm. Mauvais état de conservation Inventaire des manuscrits latins conservés à la B.N. sous les n 0S 8823-18613, Paris, 1871, INDIQUÉ P. 100. lat. 18520, datable du IX"" & , contient des œuvres de Smaragde, Priscien et Bède ; il porte Le ms. au fol. 2 [ancienne cote Notre-Dame 225 "" 10 >-nalia venit >-na Sancte >-ae lucion-< _ >-nus fratr-- piissimi d-< 15 >ramus denique >-nis quatinus subtractis >-orum nomina abbate 20 [dJecano 103 S.d. [début XII s.] relative à la mort jun certain Foulques, apposée sans doute sur un Pièce versifiée rouleau mortuaire par Un moine de Fécamp. 25 A. Original perdu. B. Paris, B. N. E, lat. 1928 fol. 172v (XIIS s) manuscripta, Rouen, 1877, P. 13, daprès B. 6. L. Delisle, a. L. Delisle; Bibliotheca Bigotiana Vital de Savigny, P. 29,n8 6, daprès B (éd. partielle)  de ce poème; s'adresse à une église dédiée à s Germain et qualifie Le moine de Fécamps auteur 30 Foulques, le défunt, de martyr. de Fécamp ; cf: L. Delisle, Cabinet des manuscrits, Paris, t. I, 1868, p. 322. Ce ms. provient",,Dufour T1 (2),"55,56,57,58",0,0,
